assisted_tackles,awards,class,combined_tackles,conference,final_season_year,forced_fumbles,fumble_recoveries,fumble_recovery_tds,fumble_recovery_yards,games,interception_tds,interception_yards,interceptions,page_url,passes_defended,player,pos,sacks,school,scraped_at,solo_tackles,source_type,tfl
19,,JR,64,Big 12,2009,1,0,0,0,12,0,22,2,https://www.sports-reference.com/cfb/players/joshua-moore-1.html,0,Joshua Moore,DB,1.5,Kansas State,2026-04-01T17:40:38.215Z,45,season_totals,4.5
29,,SR,53,SEC,2021,1,0,0,0,12,0,0,0,https://www.sports-reference.com/cfb/players/joshua-paschal-1.html,0,Joshua Paschal,LB/DE/DL,5.5,Kentucky,2026-04-01T17:40:45.442Z,24,season_totals,15.5
52,,SR,105,Big Ten,2015,0,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/joshua-perry-1.html,4,Joshua Perry,LB,3.5,Ohio State,2026-04-01T17:40:52.259Z,53,season_totals,7.5
13,,SR,41,SEC,2020,1,1,0,0,10,0,0,1,https://www.sports-reference.com/cfb/players/joshuah-bledsoe-1.html,6,Joshuah Bledsoe,S,0.0,Missouri,2026-04-01T17:41:06.264Z,28,season_totals,2.5
17,,JR,55,Big Ten,2019,1,1,0,5,13,0,34,3,https://www.sports-reference.com/cfb/players/josiah-scott-1.html,7,Josiah Scott,CB,0.0,Michigan State,2026-04-01T17:41:13.217Z,38,season_totals,0.0
7,AA,SR,25,Big Ten,2016,0,0,0,0,10,0,0,2,https://www.sports-reference.com/cfb/players/jourdan-lewis-1.html,11,Jourdan Lewis,DB/CB,0.0,Michigan,2026-04-01T17:41:20.302Z,18,season_totals,3.5
36,,SR,98,ACC,2018,0,0,0,0,13,0,141,6,https://www.sports-reference.com/cfb/players/juan-thornhill-1.html,7,Juan Thornhill,S,0.0,Virginia,2026-04-01T17:41:34.401Z,62,season_totals,4.5
19,,SR,60,Pac-12,2019,2,0,0,0,13,1,39,4,https://www.sports-reference.com/cfb/players/julian-blackmon-1.html,4,Julian Blackmon,DB,1.5,Utah,2026-04-01T17:41:48.358Z,41,season_totals,4.0
26,,SR,50,Pac-10,2005,1,0,0,0,11,0,0,0,https://www.sports-reference.com/cfb/players/julian-jenkins-1.html,0,Julian Jenkins,DL,7.0,Stanford,2026-04-01T17:41:55.529Z,24,season_totals,9.0
14,AA,JR,63,Ind,2018,0,3,1,42,13,0,4,1,https://www.sports-reference.com/cfb/players/julian-love-1.html,16,Julian Love,CB,0.0,Notre Dame,2026-04-01T17:42:02.374Z,49,season_totals,3.0
10,,SR,18,Ind,2019,2,1,0,0,9,0,0,0,https://www.sports-reference.com/cfb/players/julian-okwara-1.html,0,Julian Okwara,DL,4.0,Notre Dame,2026-04-01T17:42:09.412Z,8,season_totals,6.0
51,,JR,95,Big Ten,2023,0,0,0,0,15,0,0,0,https://www.sports-reference.com/cfb/players/junior-colson-1.html,2,Junior Colson,LB,0.0,Michigan,2026-04-01T17:42:23.440Z,44,season_totals,2.0
38,,JR,67,Pac-10,2010,0,0,0,0,13,0,0,1,https://www.sports-reference.com/cfb/players/jurrell-casey-1.html,0,Jurrell Casey,DL,4.5,USC,2026-04-01T17:42:35.995Z,29,season_totals,11.0
35,,SR,64,SEC,2023,0,0,0,0,14,0,0,0,https://www.sports-reference.com/cfb/players/justin-eboigbe-1.html,1,Justin Eboigbe,DL,7.0,Alabama,2026-04-01T17:43:01.031Z,29,season_totals,11.5
32,,SR,48,CUSA,2013,0,0,0,0,12,0,0,0,https://www.sports-reference.com/cfb/players/justin-ellis-1.html,1,Justin Ellis,OL/DL,1.5,Louisiana Tech,2026-04-01T17:43:06.897Z,16,season_totals,5.5
35,,SR,87,SEC,2016,0,0,0,0,13,0,0,4,https://www.sports-reference.com/cfb/players/justin-evans-1.html,8,Justin Evans,DB,0.0,Texas A&M,2026-04-01T17:43:13.835Z,52,season_totals,5.0
6,AA,SR,42,Big 12,2013,0,0,0,0,13,2,123,7,https://www.sports-reference.com/cfb/players/justin-gilbert-1.html,7,Justin Gilbert,DB/CB,0.0,Oklahoma State,2026-04-01T17:43:20.788Z,36,season_totals,0.0
4,,SR,7,SEC,2006,0,0,0,0,3,0,0,0,https://www.sports-reference.com/cfb/players/justin-harrell-1.html,0,Justin Harrell,DL,0.0,Tennessee,2026-04-01T17:43:27.831Z,3,season_totals,1.0
26,,SR,64,Pac-12,2018,5,1,0,11,13,0,7,1,https://www.sports-reference.com/cfb/players/justin-hollins-1.html,7,Justin Hollins,LB/DL,6.5,Oregon,2026-04-01T17:43:35.235Z,38,season_totals,14.5
27,,JR,67,SEC,2010,1,0,1,18,13,0,4,1,https://www.sports-reference.com/cfb/players/justin-houston-1.html,0,Justin Houston,LB,10.0,Georgia,2026-04-01T17:43:41.968Z,40,season_totals,18.5
19,,SR,41,Sun Belt,2012,0,0,0,0,9,0,0,0,https://www.sports-reference.com/cfb/players/justin-jones-1.html,1,Justin Jones,LB,0.0,Middle Tennessee State,2026-04-01T17:43:48.981Z,22,season_totals,3.0
13,,JR,49,Big Ten,2007,0,0,0,0,13,0,6,2,https://www.sports-reference.com/cfb/players/justin-king-1.html,0,Justin King,DB,0.0,Penn State,2026-04-01T17:43:55.922Z,36,season_totals,0.0
28,,JR,72,Big Ten,2018,0,0,0,0,12,0,6,1,https://www.sports-reference.com/cfb/players/justin-layne-1.html,15,Justin Layne,WR/CB,0.5,Michigan State,2026-04-01T17:44:02.932Z,44,season_totals,2.5
47,,JR,99,Pac-12,2017,0,1,0,0,14,0,1,5,https://www.sports-reference.com/cfb/players/justin-reid-1.html,6,Justin Reid,S,1.0,Stanford,2026-04-01T17:44:10.013Z,52,season_totals,6.5
18,,SR,59,CUSA,2006,2,0,0,0,11,0,0,0,https://www.sports-reference.com/cfb/players/justin-rogers-1.html,1,Justin Rogers,DL,9.5,SMU,2026-04-01T17:44:17.012Z,41,season_totals,15.0
18,,SR,67,ACC,2015,2,3,0,0,12,0,28,5,https://www.sports-reference.com/cfb/players/justin-simmons-1.html,2,Justin Simmons,DB,0.0,Boston College,2026-04-01T17:44:23.994Z,49,season_totals,1.0
31,,SR,69,ACC,2019,0,0,0,0,7,0,0,1,https://www.sports-reference.com/cfb/players/justin-strnad-1.html,4,Justin Strnad,LB,2.0,Wake Forest,2026-04-01T17:44:38.330Z,38,season_totals,5.5
13,,SR,56,Pac-10,2007,1,0,0,0,13,1,122,3,https://www.sports-reference.com/cfb/players/justin-tryon-1.html,0,Justin Tryon,DB,0.0,Arizona State,2026-04-01T17:44:45.189Z,43,season_totals,1.0
9,,SR,38,ACC,2015,1,1,0,0,13,0,6,1,https://www.sports-reference.com/cfb/players/juston-burris-1.html,7,Juston Burris,CB,0.0,North Carolina State,2026-04-01T17:44:57.789Z,29,season_totals,3.0
26,,SO,60,SEC,2019,1,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/klavon-chaisson-1.html,2,K'Lavon Chaisson,LB,6.5,LSU,2026-04-01T17:45:04.699Z,34,season_totals,13.5
23,,SR,71,ACC,2019,0,0,0,0,15,1,66,2,https://www.sports-reference.com/cfb/players/kvon-wallace-1.html,10,K'Von Wallace,DB/S,2.0,Clemson,2026-04-01T17:45:11.785Z,48,season_totals,3.0
14,,SR,23,SEC,2020,0,0,0,0,2,0,0,0,https://www.sports-reference.com/cfb/players/kj-britt-1.html,0,K.J. Britt,LB,0.0,Auburn,2026-04-01T17:45:18.851Z,9,season_totals,1.0
47,,SR,98,SEC,2010,1,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/kj-wright-1.html,9,K.J. Wright,LB,3.0,Mississippi State,2026-04-01T17:45:25.756Z,51,season_totals,8.0
10,,SR,55,Big 12,2015,1,0,0,0,13,0,25,2,https://www.sports-reference.com/cfb/players/kj-dillon-1.html,8,K.J. Dillon,DB/S,0.0,West Virginia,2026-04-01T17:45:33.086Z,45,season_totals,7.5
10,,SO,12,SEC,2016,0,0,0,0,6,0,0,0,https://www.sports-reference.com/cfb/players/kahlil-mckenzie-1.html,0,Kahlil McKenzie,DL,0.0,Tennessee,2026-04-01T17:45:39.990Z,2,season_totals,0.5
13,,JR,29,SEC,2021,0,0,0,0,10,0,0,1,https://www.sports-reference.com/cfb/players/kaiir-elam-1.html,5,Kaiir Elam,DB/CB,0.0,Florida,2026-04-01T17:45:46.991Z,16,season_totals,1.5
9,,SR,17,American,2021,0,0,0,0,5,0,0,0,https://www.sports-reference.com/cfb/players/kalia-davis-1.html,0,Kalia Davis,LB/DL,1.0,UCF,2026-04-01T17:45:54.007Z,8,season_totals,4.5
25,,SR,66,Pac-10,2008,0,0,0,0,13,0,2,1,https://www.sports-reference.com/cfb/players/kaluka-maiava-1.html,0,Kaluka Maiava,LB,0.0,USC,2026-04-01T17:46:08.213Z,41,season_totals,7.5
42,,SR,68,ACC,2009,0,0,0,0,13,0,-3,2,https://www.sports-reference.com/cfb/players/kam-chancellor-1.html,0,Kam Chancellor,DB,0.0,Virginia Tech,2026-04-01T17:46:14.969Z,26,season_totals,3.0
6,,SR,19,SEC,2023,0,0,0,0,7,1,33,3,https://www.sports-reference.com/cfb/players/kamal-hadden-1.html,8,Kamal Hadden,DB,0.0,Tennessee,2026-04-01T17:46:22.138Z,13,season_totals,0.0
30,,SR,66,Big Ten,2019,2,0,0,0,8,0,14,2,https://www.sports-reference.com/cfb/players/kamal-martin-1.html,1,Kamal Martin,LB,1.0,Minnesota,2026-04-01T17:46:29.006Z,36,season_totals,2.5
16,,JR,39,MWC,2015,3,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/kamalei-correa-1.html,0,Kamalei Correa,DE/DL,7.0,Boise State,2026-04-01T17:46:36.197Z,23,season_totals,11.0
16,,JR,37,SEC,2023,0,0,0,0,14,0,0,0,https://www.sports-reference.com/cfb/players/kamari-lassiter-1.html,8,Kamari Lassiter,DB,0.5,Georgia,2026-04-01T17:46:43.215Z,21,season_totals,3.5
19,,JR,59,ACC,2023,0,1,0,0,10,1,57,5,https://www.sports-reference.com/cfb/players/kamren-kinchens-1.html,5,Kamren Kinchens,S/DB,1.0,Miami (FL),2026-04-01T17:46:57.241Z,40,season_totals,2.5
23,,SR,40,Ind,2012,2,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/kapron-lewis-moore-1.html,2,Kapron Lewis-Moore,DL,6.0,Notre Dame,2026-04-01T17:47:04.217Z,17,season_totals,8.5
19,,JR,49,SEC,2009,0,0,0,0,14,0,79,1,https://www.sports-reference.com/cfb/players/kareem-jackson-1.html,0,Kareem Jackson,DB,0.0,Alabama,2026-04-01T17:47:11.188Z,30,season_totals,3.0
36,,SR,82,ACC,2013,3,2,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/kareem-martin-1.html,3,Kareem Martin,DL/DE,11.5,North Carolina,2026-04-01T17:47:18.214Z,46,season_totals,21.5
5,,SR,20,Big 12,2015,0,1,0,0,4,0,7,5,https://www.sports-reference.com/cfb/players/karl-joseph-1.html,1,Karl Joseph,DB/S,1.0,West Virginia,2026-04-01T17:47:25.282Z,15,season_totals,2.0
28,,SR,57,Big Ten,2010,1,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/karl-klug-1.html,3,Karl Klug,DL,5.5,Iowa,2026-04-01T17:47:32.304Z,29,season_totals,13.0
11,,JR,47,SEC,2019,0,0,0,0,15,0,45,4,https://www.sports-reference.com/cfb/players/kary-vincent-jr-1.html,9,Kary Vincent Jr.,CB,0.0,LSU,2026-04-01T17:48:00.348Z,36,season_totals,2.0
48,,SR,103,ACC,2009,2,0,0,0,14,0,29,0,https://www.sports-reference.com/cfb/players/kavell-conner-1.html,0,Kavell Conner,LB,2.0,Clemson,2026-04-01T17:48:07.569Z,55,season_totals,7.0
34,,SR,108,MAC,2015,2,1,0,0,13,0,0,1,https://www.sports-reference.com/cfb/players/kavon-frazier-1.html,4,Kavon Frazier,DB,0.0,Central Michigan,2026-04-01T17:48:14.417Z,74,season_totals,4.5
8,,SR,43,Big Ten,2012,1,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/kawann-short-1.html,4,Kawann Short,DL,7.0,Purdue,2026-04-01T17:48:21.371Z,35,season_totals,15.5
14,AA,SO,49,Pac-12,2021,2,0,0,0,11,0,0,0,https://www.sports-reference.com/cfb/players/kayvon-thibodeaux-1.html,1,Kayvon Thibodeaux,DE,7.0,Oregon,2026-04-01T17:48:35.378Z,35,season_totals,9.5
21,,SR,82,Big East,2012,3,0,0,0,12,0,0,0,https://www.sports-reference.com/cfb/players/kayvon-webster-1.html,0,Kayvon Webster,DB,2.0,South Florida,2026-04-01T17:48:42.629Z,61,season_totals,4.0
45,,JR,96,SEC,2015,1,0,0,0,12,0,0,1,https://www.sports-reference.com/cfb/players/keanu-neal-1.html,1,Keanu Neal,DB,2.0,Florida,2026-04-01T17:48:49.566Z,51,season_totals,3.5
7,,SR,20,SEC,2005,0,0,0,0,10,0,0,0,https://www.sports-reference.com/cfb/players/kedric-golston-1.html,0,Kedric Golston,DL,1.0,Georgia,2026-04-01T17:48:56.546Z,13,season_totals,2.0
15,,SR,35,Big Ten,2022,0,0,0,0,12,0,0,0,https://www.sports-reference.com/cfb/players/keeanu-benton-1.html,2,Keeanu Benton,NT/DT,4.5,Wisconsin,2026-04-01T17:49:03.521Z,20,season_totals,10.0
29,,SR,75,Big 12,2009,2,0,0,0,13,0,9,2,https://www.sports-reference.com/cfb/players/keenan-clayton-1.html,0,Keenan Clayton,DB,1.5,Oklahoma,2026-04-01T17:49:10.657Z,46,season_totals,5.5
8,,SR,35,Pac-10,2008,0,0,0,0,13,1,29,4,https://www.sports-reference.com/cfb/players/keenan-lewis-1.html,0,Keenan Lewis,DB,0.0,Oregon State,2026-04-01T17:49:17.638Z,27,season_totals,1.0
33,,SR,84,Big 12,2011,2,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/keenan-robinson-1.html,6,Keenan Robinson,LB,1.0,Texas,2026-04-01T17:49:24.676Z,51,season_totals,8.0
25,,SR,54,ACC,2022,0,0,0,0,12,0,0,0,https://www.sports-reference.com/cfb/players/keion-white-1.html,1,Keion White,TE/DE/DL,7.5,Georgia Tech,2026-04-01T17:49:31.744Z,29,season_totals,14.0
19,,SR,60,Pac-12,2017,2,2,0,12,13,0,0,0,https://www.sports-reference.com/cfb/players/keishawn-bierria-1.html,2,Keishawn Bierria,LB,1.0,Washington,2026-04-01T17:49:38.753Z,41,season_totals,4.0
39,,SR,99,Pac-10,2005,1,0,0,0,11,0,47,1,https://www.sports-reference.com/cfb/players/keith-ellison-1.html,0,Keith Ellison,LB,5.0,Oregon State,2026-04-01T17:49:52.952Z,60,season_totals,14.5
9,,SR,37,Pac-12,2013,0,0,0,0,11,1,19,1,https://www.sports-reference.com/cfb/players/keith-mcgill-1.html,12,Keith McGill,DB,0.0,Utah,2026-04-01T17:50:06.753Z,28,season_totals,0.5
3,,SR,22,CUSA,2013,0,0,0,0,6,0,0,0,https://www.sports-reference.com/cfb/players/keith-reaser-1.html,4,Keith Reaser,DB,0.0,Florida Atlantic,2026-04-01T17:50:13.855Z,19,season_totals,2.0
35,,SR,78,Pac-10,2007,1,0,0,0,12,0,0,0,https://www.sports-reference.com/cfb/players/keith-rivers-1.html,4,Keith Rivers,LB,0.0,USC,2026-04-01T17:50:20.744Z,43,season_totals,5.0
0,,SR,0,Big Ten,2010,0,0,0,0,2,0,0,0,https://www.sports-reference.com/cfb/players/keith-smith-1.html,0,Keith Smith,QB/WR,0.0,Purdue,2026-04-01T17:50:27.867Z,0,season_totals,0.0
12,,SR,60,Ind,2015,2,0,0,0,11,0,0,2,https://www.sports-reference.com/cfb/players/keivarae-russell-1.html,4,Keivarae Russell,DB/CB,1.0,Notre Dame,2026-04-01T17:50:41.963Z,48,season_totals,3.5
5,,SO,42,SEC,2022,1,0,0,0,15,0,45,2,https://www.sports-reference.com/cfb/players/kelee-ringo-1.html,7,Kelee Ringo,DB,0.0,Georgia,2026-04-01T17:50:56.098Z,37,season_totals,2.0
8,,SR,32,ACC,2005,4,0,0,0,12,0,36,3,https://www.sports-reference.com/cfb/players/kelly-jennings-1.html,0,Kelly Jennings,DB,1.0,Miami (FL),2026-04-01T17:51:02.884Z,24,season_totals,3.0
11,,SO,25,SEC,2020,0,0,0,0,9,1,62,4,https://www.sports-reference.com/cfb/players/kelvin-joseph-1.html,1,Kelvin Joseph,CB/DB,0.0,Kentucky,2026-04-01T17:51:17.095Z,14,season_totals,0.5
70,,SR,116,SEC,2010,2,0,0,0,13,0,0,1,https://www.sports-reference.com/cfb/players/kelvin-sheppard-1.html,0,Kelvin Sheppard,LB,4.0,LSU,2026-04-01T17:51:24.123Z,46,season_totals,11.0
57,,SR,115,Big East,2006,2,0,0,0,12,0,9,1,https://www.sports-reference.com/cfb/players/kelvin-smith-1.html,0,Kelvin Smith,LB,2.5,Syracuse,2026-04-01T17:51:31.030Z,58,season_totals,4.5
37,,SR,65,Big Ten,2017,1,2,0,0,12,0,0,0,https://www.sports-reference.com/cfb/players/kemoko-turay-1.html,1,Kemoko Turay,DE/DL,4.0,Rutgers,2026-04-01T17:51:38.375Z,28,season_totals,7.0
4,,JR,7,ACC,2015,1,0,0,0,3,0,0,0,https://www.sports-reference.com/cfb/players/kendall-fuller-1.html,1,Kendall Fuller,CB,1.0,Virginia Tech,2026-04-01T17:52:04.941Z,3,season_totals,1.0
22,,SR,46,Big East,2011,0,1,1,9,12,0,0,0,https://www.sports-reference.com/cfb/players/kendall-reyes-1.html,4,Kendall Reyes,DL,4.5,Connecticut,2026-04-01T17:52:24.980Z,24,season_totals,13.5
8,,JR,35,Big Ten,2018,1,0,0,0,14,0,0,2,https://www.sports-reference.com/cfb/players/kendall-sheffield-1.html,8,Kendall Sheffield,CB,0.0,Ohio State,2026-04-01T17:52:42.455Z,27,season_totals,2.0
58,,SR,91,SEC,2016,0,1,0,0,10,0,0,0,https://www.sports-reference.com/cfb/players/kendell-beckwith-1.html,4,Kendell Beckwith,LB,1.0,LSU,2026-04-01T17:52:49.465Z,33,season_totals,6.0
27,,SR,84,SEC,2009,3,0,0,0,13,0,6,2,https://www.sports-reference.com/cfb/players/kendrick-lewis-1.html,0,Kendrick Lewis,WR/DB,1.0,Ole Miss,2026-04-01T17:53:03.391Z,57,season_totals,5.0
33,,JR,102,Big 12,2019,0,0,0,0,14,0,0,0,https://www.sports-reference.com/cfb/players/kenneth-murray-1.html,4,Kenneth Murray,LB,4.0,Oklahoma,2026-04-01T17:53:31.398Z,69,season_totals,17.0
17,,SR,28,Big Ten,2007,1,0,0,0,11,0,0,0,https://www.sports-reference.com/cfb/players/kenny-iwebema-1.html,2,Kenny Iwebema,DL,3.5,Iowa,2026-04-01T17:53:45.563Z,11,season_totals,5.0
28,,JR,82,ACC,2007,3,0,0,0,12,0,5,2,https://www.sports-reference.com/cfb/players/kenny-phillips-1.html,0,Kenny Phillips,DB,0.0,Miami (FL),2026-04-01T17:54:06.624Z,54,season_totals,6.0
34,,SR,92,Big 12,2012,2,0,0,0,13,0,19,2,https://www.sports-reference.com/cfb/players/kenny-vaccaro-1.html,0,Kenny Vaccaro,DB,0.0,Texas,2026-04-01T17:54:20.749Z,58,season_totals,4.5
46,,SR,78,Big Ten,2019,2,2,1,4,13,0,0,0,https://www.sports-reference.com/cfb/players/kenny-willekes-1.html,0,Kenny Willekes,DE,10.5,Michigan State,2026-04-01T17:54:27.670Z,32,season_totals,16.0
33,,SR,110,Pac-12,2017,0,1,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/kenny-young-1.html,3,Kenny Young,LB,1.0,UCLA,2026-04-01T17:54:34.689Z,77,season_totals,8.5
1,,SO,11,SEC,2007,0,0,0,0,10,0,0,0,https://www.sports-reference.com/cfb/players/kenrick-ellis-1.html,0,Kenrick Ellis,DL,0.0,South Carolina,2026-04-01T17:54:41.843Z,10,season_totals,3.0
22,,SR,38,ACC,2017,1,2,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/kentavius-street-1.html,3,Kentavius Street,DE/DT,3.5,North Carolina State,2026-04-01T17:54:48.710Z,16,season_totals,6.5
79,,SR,152,SEC,2015,1,1,0,0,12,0,9,2,https://www.sports-reference.com/cfb/players/kentrell-brothers-1.html,3,Kentrell Brothers,LB,2.5,Missouri,2026-04-01T17:54:55.803Z,73,season_totals,12.0
27,,SR,59,ACC,2007,0,0,0,0,12,0,0,0,https://www.sports-reference.com/cfb/players/kentwan-balmer-1.html,0,Kentwan Balmer,DL,3.5,North Carolina,2026-04-01T17:55:02.737Z,32,season_totals,9.5
18,,SR,28,Big 12,2022,1,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/keondre-coburn-1.html,0,Keondre Coburn,DL,1.5,Texas,2026-04-01T17:55:15.218Z,10,season_totals,3.0
16,,JR,57,Big Ten,2021,0,3,0,0,12,0,12,5,https://www.sports-reference.com/cfb/players/kerby-joseph-1.html,2,Kerby Joseph,DB/WR,1.0,Illinois,2026-04-01T17:55:22.304Z,41,season_totals,1.0
5,,SR,20,ACC,2008,2,0,0,0,7,0,27,2,https://www.sports-reference.com/cfb/players/kevin-barnes-1.html,0,Kevin Barnes,DB,0.0,Maryland,2026-04-01T17:55:36.480Z,15,season_totals,0.0
18,,JR,62,ACC,2015,1,1,0,0,15,0,0,0,https://www.sports-reference.com/cfb/players/kevin-dodd-1.html,0,Kevin Dodd,DL/DE,12.0,Clemson,2026-04-01T17:56:04.552Z,44,season_totals,23.5
24,,SR,43,Pac-10,2008,0,0,0,0,8,0,0,1,https://www.sports-reference.com/cfb/players/kevin-ellison-1.html,0,Kevin Ellison,DB,0.0,USC,2026-04-01T17:56:11.601Z,19,season_totals,3.5
75,,JR,130,SEC,2012,1,0,0,0,13,0,4,1,https://www.sports-reference.com/cfb/players/kevin-minter-1.html,0,Kevin Minter,LB,4.0,LSU,2026-04-01T17:56:39.597Z,55,season_totals,15.0
23,,SR,98,Sun Belt,2006,1,0,0,0,12,0,50,4,https://www.sports-reference.com/cfb/players/kevin-payne-1.html,0,Kevin Payne,RB/DB,1.0,Louisiana-Monroe,2026-04-01T17:56:46.756Z,75,season_totals,3.0
41,,SR,108,ACC,2013,0,0,0,0,13,1,33,1,https://www.sports-reference.com/cfb/players/kevin-pierre-louis-1.html,1,Kevin Pierre-Louis,LB,6.0,Boston College,2026-04-01T17:56:53.786Z,67,season_totals,10.5
6,,SR,24,Pac-12,2015,0,0,0,0,11,0,27,1,https://www.sports-reference.com/cfb/players/kevon-seymour-1.html,0,Kevon Seymour,DB/CB,0.0,USC,2026-04-01T17:57:32.901Z,18,season_totals,1.0
57,,SR,102,Big Ten,2019,0,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/khaleke-hudson-1.html,3,Khaleke Hudson,S/DB/LB,2.0,Michigan,2026-04-01T17:58:06.287Z,45,season_totals,3.5
23,,SR,46,Ind,2019,3,1,1,0,13,0,0,0,https://www.sports-reference.com/cfb/players/khalid-kareem-1.html,1,Khalid Kareem,DL,5.5,Notre Dame,2026-04-01T17:58:25.950Z,23,season_totals,10.0
16,,SR,44,Big Ten,2019,0,0,0,0,11,0,0,0,https://www.sports-reference.com/cfb/players/khalil-davis-1.html,1,Khalil Davis,DT/DL,8.0,Nebraska,2026-04-01T17:58:33.002Z,28,season_totals,11.0
45,,SR,100,MAC,2013,5,3,0,0,13,2,125,3,https://www.sports-reference.com/cfb/players/khalil-mack-1.html,7,Khalil Mack,LB,10.5,Buffalo,2026-04-01T17:58:40.032Z,55,season_totals,18.5
43,,SR,84,Big Ten,2018,1,0,0,0,13,0,30,2,https://www.sports-reference.com/cfb/players/khari-willis-1.html,10,Khari Willis,S,0.0,Michigan State,2026-04-01T17:58:47.097Z,41,season_totals,1.0
66,,SR,136,Big East,2012,6,0,2,20,13,0,58,2,https://www.sports-reference.com/cfb/players/khaseem-greene-1.html,0,Khaseem Greene,DB/LB,6.0,Rutgers,2026-04-01T17:58:54.122Z,70,season_totals,12.0
20,,SR,31,Big 12,2011,0,0,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/kheeston-randall-1.html,1,Kheeston Randall,DL,1.0,Texas,2026-04-01T17:59:01.165Z,11,season_totals,4.0
24,,SR,36,Ind,2020,1,0,0,0,11,0,0,0,https://www.sports-reference.com/cfb/players/khyiris-tonga-1.html,5,Khyiris Tonga,DL,2.5,BYU,2026-04-01T17:59:08.302Z,12,season_totals,2.5
23,,SR,39,CUSA,2013,0,0,0,0,10,0,0,0,https://www.sports-reference.com/cfb/players/khyri-thornton-1.html,0,Khyri Thornton,DL,0.5,Southern Mississippi,2026-04-01T17:59:19.012Z,16,season_totals,6.5
23,,SR,81,Pac-12,2012,2,0,0,0,12,0,62,4,https://www.sports-reference.com/cfb/players/kiko-alonso-1.html,0,Kiko Alonso,LB,1.0,Oregon,2026-04-01T17:59:20.507Z,58,season_totals,14.0
4,,SR,27,Sun Belt,2019,0,0,0,0,11,0,0,2,https://www.sports-reference.com/cfb/players/kindle-vildor-1.html,6,Kindle Vildor,CB,0.0,Georgia Southern,2026-04-01T17:59:34.616Z,23,season_totals,3.0
15,,SR,44,SEC,2021,1,1,0,0,12,0,0,0,https://www.sports-reference.com/cfb/players/kingsley-enagbare-1.html,2,Kingsley Enagbare,DL,4.5,South Carolina,2026-04-01T17:59:41.508Z,29,season_totals,7.0
33,,SR,51,SEC,2018,1,1,0,0,13,0,0,0,https://www.sports-reference.com/cfb/players/kingsley-keke-1.html,1,Kingsley Keke,DL,7.0,Texas A&M,2026-04-01T17:59:48.670Z,18,season_totals,11.0
31,,SO,103,SEC,2005,0,0,1,19,12,0,16,1,https://www.sports-reference.com/cfb/players/ko-simpson-1.html,0,Ko Simpson,DB,0.0,South Carolina,2026-04-01T18:00:02.705Z,72,season_totals,2.5
37,,SR,71,MWC,2009,3,0,0,0,12,0,0,0,https://www.sports-reference.com/cfb/players/koa-misi-1.html,0,Koa Misi,DL,5.0,Utah,2026-04-01T18:00:09.664Z,34,season_totals,9.5
44,,JR,97,Big Ten,2024,1,0,0,0,16,0,0,0,https://www.sports-reference.com/cfb/players/kobe-king-1.html,1,Kobe King,LB,3.0,Penn State,2026-04-01T18:00:16.761Z,53,season_totals,8.5
12,,JR,43,SEC,2013,4,1,0,0,14,1,49,1,https://www.sports-reference.com/cfb/players/kony-ealy-1.html,6,Kony Ealy,DL,9.0,Missouri,2026-04-01T18:00:23.744Z,31,season_totals,15.0
8,,JR,32,SEC,2023,0,0,0,0,14,0,0,0,https://www.sports-reference.com/cfb/players/kool-aid-mckinstry-1.html,7,Kool-Aid McKinstry,DB,0.0,Alabama,2026-04-01T18:00:30.723Z,24,season_totals,2.0
13,,SR,51,SEC,2023,1,0,0,0,13,0,9,4,https://www.sports-reference.com/cfb/players/kris-abrams-draine-1.html,13,Kris Abrams-Draine,WR/DB,0.0,Missouri,2026-04-01T18:00:37.797Z,38,season_totals,2.5
18,,SR,67,Big 12,2018,1,1,0,0,14,0,0,1,https://www.sports-reference.com/cfb/players/kris-boyd-1.html,16,Kris Boyd,CB/DB,1.0,Texas,2026-04-01T18:00:44.897Z,49,season_totals,4.5
20,,SR,37,Big Ten,2023,0,1,0,0,15,0,9,1,https://www.sports-reference.com/cfb/players/kris-jenkins-1.html,0,Kris Jenkins,DL,2.5,Michigan,2026-04-01T18:00:58.711Z,17,season_totals,4.5
10,,SR,38,SEC,2019,0,0,0,0,15,0,0,1,https://www.sports-reference.com/cfb/players/kristian-fulton-1.html,14,Kristian Fulton,DB/CB,0.0,LSU,2026-04-01T18:01:12.956Z,28,season_totals,1.0
